business_id,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday
VQuvw_PcP-Nn-TB7o618Dg,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00
zuhn7H0SFAM9_ZCNrjg3Dw,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00
btyUDDEtkdTIaVXSIsqJKg,close all day,close all day,close all day,close all day,close all day,close all day,close all day
BITUQfpxGgwU5vdS7zlgeQ,08:00-15:00,08:00-15:00,08:00-15:00,08:00-15:00,08:00-15:00,08:00-15:00,08:00-15:00
6cn7-3olpZvRopDemO3Z5A,close all day,close all day,close all day,close all day,close all day,close all day,close all day
OQIDPNTLuOD8io9FoKKIKA,17:00-03:00,17:00-03:00,17:00-03:00,17:00-03:00,17:00-03:00,17:00-03:00,17:00-03:00
uq_cgrcgLzDN6NbVWXHHgw,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00
P2pcwETgQ_adKXyso-SJ5g,16:00-22:00,16:00-22:00,16:00-22:00,16:00-22:00,16:00-22:00,16:00-22:00,16:00-22:00
Ae4Of0a0eUZ31pDSou9X-w,07:00-21:00,07:00-21:00,07:00-21:00,07:00-21:00,07:00-21:00,07:00-21:00,07:00-21:00
DCr2GW5hIshIooQ91diaSg,close all day,close all day,close all day,close all day,close all day,close all day,close all day
PzW-RZz_finfpEqFpDCyRQ,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00
ZttVe0O1uPG_OJl9hfk8ow,close all day,close all day,close all day,close all day,close all day,close all day,close all day
L72S79v_Tdk5jZqrcU9Q-A,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00
wtVzncCQ--_rLPWabaOaMA,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00
nDqeydIBH7I2BMuE_dxk-g,10:00-23:00,10:00-23:00,10:00-23:00,10:00-23:00,10:00-23:00,10:00-23:00,10:00-23:00
tN7F3yLMj1xVQJwWYlZq_g,close all day,close all day,close all day,close all day,close all day,close all day,close all day
g4BHJNZPE5mMKYUzpq86CQ,11:00-00:00,11:00-00:00,11:00-00:00,11:00-00:00,11:00-00:00,11:00-00:00,11:00-00:00
jltLP6_SrYYkynpSuxVlwg,close all day,close all day,close all day,close all day,close all day,close all day,close all day
e2zI0OMvlUdL82Z0uQHNiQ,11:30-22:00,11:30-22:00,11:30-22:00,11:30-22:00,11:30-22:00,11:30-22:00,11:30-22:00
yxSocch2Ng0eMqSwhmLSgQ,close all day,close all day,close all day,close all day,close all day,close all day,close all day
ChnDSDohZ7zMHo-UeWI_1A,09:00-22:00,09:00-22:00,09:00-22:00,09:00-22:00,09:00-22:00,09:00-22:00,09:00-22:00
Vj3Dvf9OwTrEZiOzpwr4-w,close all day,close all day,close all day,close all day,close all day,close all day,close all day
upQpcnTaJXNV5Gh3DN6TBg,17:00-23:00,17:00-23:00,17:00-23:00,17:00-23:00,17:00-23:00,17:00-23:00,17:00-23:00
Aenlydbbh9ieUGn7X-X1cw,close all day,close all day,close all day,close all day,close all day,close all day,close all day
bFWGhsKUgc6PF9uSqJbkeA,11:00-23:00,11:00-23:00,11:00-23:00,11:00-23:00,11:00-23:00,11:00-23:00,11:00-23:00
Q9KZP_PPmKwdBKdt18yCWQ,17:00-00:30,17:00-00:30,17:00-00:30,17:00-00:30,17:00-00:30,17:00-00:30,17:00-00:30
6YOt3oEGtn1Jzhh3PR7x8w,close all day,close all day,close all day,close all day,close all day,close all day,close all day
Yvz3LmCCgMWS0NnQTvNS-w,close all day,close all day,close all day,close all day,close all day,close all day,close all day
qIHrAkKbmnNfR_UXOf71Tw,close all day,close all day,close all day,close all day,close all day,close all day,close all day
opCB7X-WIu2uiyvg7zU5dw,11:00-00:00,11:00-00:00,11:00-00:00,11:00-00:00,11:00-00:00,11:00-00:00,11:00-00:00
mTLxc3DqWqFk0D2mijfuBw,15:00-23:00,15:00-23:00,15:00-23:00,15:00-23:00,15:00-23:00,15:00-23:00,15:00-23:00
Y353UfUlI4zk-XIQXiOzcQ,11:00-20:00,11:00-20:00,11:00-20:00,11:00-20:00,11:00-20:00,11:00-20:00,11:00-20:00
9JHFLbYBadR-eFY2SomGgg,12:00-00:00,12:00-00:00,12:00-00:00,12:00-00:00,12:00-00:00,12:00-00:00,12:00-00:00
v8ygavAJXtiC1DGYqRcNaw,close all day,close all day,close all day,close all day,close all day,close all day,close all day
O6FsVEBmTz5K3iUcP2hh5g,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00
JV-B-ZDwgA54utmkeG9Aug,06:30-14:30,06:30-14:30,06:30-14:30,06:30-14:30,06:30-14:30,06:30-14:30,06:30-14:30
v0I0whvGWDQ7NziAnKh2rw,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00
POLmm9JrxZ6h3f6IHfvSNA,close all day,close all day,close all day,close all day,close all day,close all day,close all day
sstAhx824bit6cgL744sQQ,10:00-21:00,10:00-21:00,10:00-21:00,10:00-21:00,10:00-21:00,10:00-21:00,10:00-21:00
gEAB85-Zcm8Qs5JQPC_PHg,10:30-19:30,10:30-19:30,10:30-19:30,10:30-19:30,10:30-19:30,10:30-19:30,10:30-19:30
kQ37jt5MPgZl6ItREG-AIQ,close all day,close all day,close all day,close all day,close all day,close all day,close all day
xHJPgPO3wF-F3Ep8Vz17ng,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00
MdOWvWXCPR9mhvZ3AHZOQg,10:00-04:00,10:00-04:00,10:00-04:00,10:00-04:00,10:00-04:00,10:00-04:00,10:00-04:00
s4Ki8L-zutVJexVSnFlP-Q,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00
2pUJ5kwZRZNHDrrHTBrWMw,16:00-23:00,16:00-23:00,16:00-23:00,16:00-23:00,16:00-23:00,16:00-23:00,16:00-23:00
p6cNlPGmb6ygwiVOMU72DQ,close all day,close all day,close all day,close all day,close all day,close all day,close all day
wBphITYkmX7OFQ-QLTX9lA,11:00-21:30,11:00-21:30,11:00-21:30,11:00-21:30,11:00-21:30,11:00-21:30,11:00-21:30
XCYGe_JPjexm6G2OQ_mYXQ,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00
vbIgxwyyTq03158xRvnfuQ,close all day,close all day,close all day,close all day,close all day,close all day,close all day
uHAPzFVM7F9T5rQkC3bpEQ,close all day,close all day,close all day,close all day,close all day,close all day,close all day
KT5ikxSm5wRuQG-f7wiCsQ,close all day,close all day,close all day,close all day,close all day,close all day,close all day
SFhCBEwULQAfEtd8hPdbyQ,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00
0vjPlHp1eZPOyb-bcjp-9g,10:30-02:00,10:30-02:00,10:30-02:00,10:30-02:00,10:30-02:00,10:30-02:00,10:30-02:00
Jvub_N4G-cAtq7e7_xMe_A,close all day,close all day,close all day,close all day,close all day,close all day,close all day
4WEmJlbeXH2lOTGln8O8AQ,11:00-23:30,11:00-23:30,11:00-23:30,11:00-23:30,11:00-23:30,11:00-23:30,11:00-23:30
eqbpaxfx2DHhG-cj9L8tVg,11:00-20:00,11:00-20:00,11:00-20:00,11:00-20:00,11:00-20:00,11:00-20:00,11:00-20:00
x7jWdpbHj3wmBebP_dCr0A,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00
4Ur1TXCPMgicKaYlmw24ow,close all day,close all day,close all day,close all day,close all day,close all day,close all day
SKw1Ipv4301UYOSnzx_vGg,11:00-21:30,11:00-21:30,11:00-21:30,11:00-21:30,11:00-21:30,11:00-21:30,11:00-21:30
_sYVQM-EIWrwgyi-xKVDVg,10:00-00:00,10:00-00:00,10:00-00:00,10:00-00:00,10:00-00:00,10:00-00:00,10:00-00:00
UzRzN6c8r7Q8T968Kj8QyQ,close all day,close all day,close all day,close all day,close all day,close all day,close all day
bGnjdrsfPrYsdATLjTViDA,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00
zV3OYfmA2L46dWiCMEZ6mg,close all day,close all day,close all day,close all day,close all day,close all day,close all day
z9_qN1d92eF6_ngV8HtWhg,close all day,close all day,close all day,close all day,close all day,close all day,close all day
QSJjqVXMJ9WfjyntNEUQFw,07:00-00:00,07:00-00:00,07:00-00:00,07:00-00:00,07:00-00:00,07:00-00:00,07:00-00:00
o8xzAUMAdq08IS-BOEBORQ,close all day,close all day,close all day,close all day,close all day,close all day,close all day
3Vi3JmD-gDbx7Y2NEueJbQ,close all day,close all day,close all day,close all day,close all day,close all day,close all day
xM_tsBE4PPb_ZFcXq16Bew,close all day,close all day,close all day,close all day,close all day,close all day,close all day
4GhMwy7MYLPODSQsTm0KWA,close all day,close all day,close all day,close all day,close all day,close all day,close all day
PHBzSWZgOJkEwpHFMlTWKg,close all day,close all day,close all day,close all day,close all day,close all day,close all day
HfyLwcRwzz2RbdzNtIJh0g,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00
BqnpNLSmqJ0T3_RR6xQShQ,close all day,close all day,close all day,close all day,close all day,close all day,close all day
XKlhLb7jQcbvVq1hpUmuYg,07:00-18:00,07:00-18:00,07:00-18:00,07:00-18:00,07:00-18:00,07:00-18:00,07:00-18:00
uI2aWjvX-yCOWisIi0pNew,close all day,close all day,close all day,close all day,close all day,close all day,close all day
_zj1jifyGsT611EkfOgHhA,close all day,close all day,close all day,close all day,close all day,close all day,close all day
pw80n0Tcq_PQSpVMmzfgeA,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00
R7JQpyxiePw0ekA3C23ZIg,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00
lbgz7xgYLCL7B-87Uvzx1A,close all day,close all day,close all day,close all day,close all day,close all day,close all day
sAEZ5Vjr1sYkle-MDETCFg,close all day,close all day,close all day,close all day,close all day,close all day,close all day
RyLg6AWj1SE8IPAKLvt6ZA,06:00-18:00,06:00-18:00,06:00-18:00,06:00-18:00,06:00-18:00,06:00-18:00,06:00-18:00
1tGkGfrj2DdOLBnfOT2CRA,17:00-00:00,17:00-00:00,17:00-00:00,17:00-00:00,17:00-00:00,17:00-00:00,17:00-00:00
vJ4YBTFB0040aqXy8iy2sw,10:00-14:30,10:00-14:30,10:00-14:30,10:00-14:30,10:00-14:30,10:00-14:30,10:00-14:30
75Gig-jWKlmMRJPsMCcqUw,11:00-23:00,11:00-23:00,11:00-23:00,11:00-23:00,11:00-23:00,11:00-23:00,11:00-23:00
YbL6pbLmW_mohngendXsQA,close all day,close all day,close all day,close all day,close all day,close all day,close all day
Vf3t0f0XD16ezt1y17o4NA,close all day,close all day,close all day,close all day,close all day,close all day,close all day
0u-2V1M8kHECtYCYHsarXQ,11:00-23:00,11:00-23:00,11:00-23:00,11:00-23:00,11:00-23:00,11:00-23:00,11:00-23:00
mOy9Ov5gDzfQk2ymOTr75w,08:30-18:30,08:30-18:30,08:30-18:30,08:30-18:30,08:30-18:30,08:30-18:30,08:30-18:30
X6iURwT-GB1WzjpUb38hWg,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00
9Tcff8pZht6dQXPfjdReEg,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00
UHzzjmRZHQQvnZ69SshH0A,18:00-22:00,18:00-22:00,18:00-22:00,18:00-22:00,18:00-22:00,18:00-22:00,18:00-22:00
WsMSmLc9ahQJ3gOfN0ShVQ,11:00-00:00,11:00-00:00,11:00-00:00,11:00-00:00,11:00-00:00,11:00-00:00,11:00-00:00
Ao7CfxWU45hDPhWoa5STLg,close all day,close all day,close all day,close all day,close all day,close all day,close all day
VZAmg5yhhr4TNWoW1Dw_VQ,close all day,close all day,close all day,close all day,close all day,close all day,close all day
mmFRmYLWybjXjdpEUTiD1w,15:00-02:00,15:00-02:00,15:00-02:00,15:00-02:00,15:00-02:00,15:00-02:00,15:00-02:00
snhodk-BjOK9oPfI7x1vEw,19:00-23:00,19:00-23:00,19:00-23:00,19:00-23:00,19:00-23:00,19:00-23:00,19:00-23:00
6UftUvNBqANqybf8wpWeNA,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00
noX7tQCO-zYkJxVqoZ4u8g,07:00-14:00,07:00-14:00,07:00-14:00,07:00-14:00,07:00-14:00,07:00-14:00,07:00-14:00
zGU2RCVsfwq6dbOKatlgyg,close all day,close all day,close all day,close all day,close all day,close all day,close all day
Q5w_IwbTRhW8QPl-DFR-mQ,10:30-22:00,10:30-22:00,10:30-22:00,10:30-22:00,10:30-22:00,10:30-22:00,10:30-22:00
Jcy2OENZ9uTPee2gE6InMg,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00
CLHD650BCZ9R36hL5MQiVA,close all day,close all day,close all day,close all day,close all day,close all day,close all day
2o9Q_POBRcApxLCNcuSWvA,close all day,close all day,close all day,close all day,close all day,close all day,close all day
yhzRoqJrDYku_48CFfi0ig,close all day,close all day,close all day,close all day,close all day,close all day,close all day
7UVEnmz_I1-k8P-9br-Wug,close all day,close all day,close all day,close all day,close all day,close all day,close all day
sys9kAwIFxFI6xUtn3-c2g,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00
BLGO4IGQYznS0XmZP1IBNg,06:30-19:00,06:30-19:00,06:30-19:00,06:30-19:00,06:30-19:00,06:30-19:00,06:30-19:00
uBE07bU2QxgJ5jAMjPj2jA,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00
aeylHhet5Sfqe9uMrD9IhQ,10:00-20:30,10:00-20:30,10:00-20:30,10:00-20:30,10:00-20:30,10:00-20:30,10:00-20:30
aAWvy-BqJZlfVsLDJYFuLQ,close all day,close all day,close all day,close all day,close all day,close all day,close all day
k6NJLmegabliXAglhhNZqA,close all day,close all day,close all day,close all day,close all day,close all day,close all day
Nsj_sFtGulFjztuvU4I4eg,close all day,close all day,close all day,close all day,close all day,close all day,close all day
N2yvcVnn-4sC3lc9F22Yqw,close all day,close all day,close all day,close all day,close all day,close all day,close all day
wRzG7Gx-pAM9nTnVVnF2Rg,11:00-19:00,11:00-19:00,11:00-19:00,11:00-19:00,11:00-19:00,11:00-19:00,11:00-19:00
OzZhMnqlW87Vw9wnhnIlkg,close all day,close all day,close all day,close all day,close all day,close all day,close all day
iqjdIbS9JtFg_hbzNW9awQ,06:00-23:00,06:00-23:00,06:00-23:00,06:00-23:00,06:00-23:00,06:00-23:00,06:00-23:00
bn2HqLj_XpPG9UE3mAo5cg,07:00-14:00,07:00-14:00,07:00-14:00,07:00-14:00,07:00-14:00,07:00-14:00,07:00-14:00
BT-lB8mSmtW1bgos0hZcOg,close all day,close all day,close all day,close all day,close all day,close all day,close all day
Tm9pcTXPBm5PqwS2MMFT5g,close all day,close all day,close all day,close all day,close all day,close all day,close all day
oq7mXtz0Klb_QlqBjmcdaw,close all day,close all day,close all day,close all day,close all day,close all day,close all day
gTGSExiGsfYIpSQVcHeASA,10:00-23:00,10:00-23:00,10:00-23:00,10:00-23:00,10:00-23:00,10:00-23:00,10:00-23:00
Z44PflK_OUA7P3eyT0PGQg,10:30-22:00,10:30-22:00,10:30-22:00,10:30-22:00,10:30-22:00,10:30-22:00,10:30-22:00
XTrYQe1znZRMG2Ls331WIQ,close all day,close all day,close all day,close all day,close all day,close all day,close all day
994TtJYxB68eSscnCr94qQ,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00
VPeVUB7yCWmDt0qE-srHBg,08:00-19:00,08:00-19:00,08:00-19:00,08:00-19:00,08:00-19:00,08:00-19:00,08:00-19:00
Wf0GYMw5VXkzjjAOub1jRg,close all day,close all day,close all day,close all day,close all day,close all day,close all day
7z5bX5vJRjlUoeldVgUABA,close all day,close all day,close all day,close all day,close all day,close all day,close all day
nlNZa58blJ7YXW2rPxTU_A,12:00-23:00,12:00-23:00,12:00-23:00,12:00-23:00,12:00-23:00,12:00-23:00,12:00-23:00
iqJe7wy6h0qDguypbFwHvg,close all day,close all day,close all day,close all day,close all day,close all day,close all day
NaeszB-lMt2SbMySWTsH3Q,11:00-15:00,11:00-15:00,11:00-15:00,11:00-15:00,11:00-15:00,11:00-15:00,11:00-15:00
gLDV_M7PYmWd5b9YP01olA,10:00-21:00,10:00-21:00,10:00-21:00,10:00-21:00,10:00-21:00,10:00-21:00,10:00-21:00
tZYDgckrbIcz-Sf_-1OgOg,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00
zN4WAqxURH-CXRejFp9E6w,08:00-16:00,08:00-16:00,08:00-16:00,08:00-16:00,08:00-16:00,08:00-16:00,08:00-16:00
vNL0T2hrlIO33Rbbbi4sLg,08:00-18:00,08:00-18:00,08:00-18:00,08:00-18:00,08:00-18:00,08:00-18:00,08:00-18:00
iqeCD-sx_qZtoNlX5qzK1Q,close all day,close all day,close all day,close all day,close all day,close all day,close all day
JV1wqegXGmL3KLalqVf_nQ,09:30-22:30,09:30-22:30,09:30-22:30,09:30-22:30,09:30-22:30,09:30-22:30,09:30-22:30
wwTIhfgZRwYJuyygUQ3WAw,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00
uWIkRusvVWuVGVP0GsgIgA,close all day,close all day,close all day,close all day,close all day,close all day,close all day
-8OSbdGPXUDkg8NI6N0lZA,close all day,close all day,close all day,close all day,close all day,close all day,close all day
mHchPV-YF9bjZroxXSHMyQ,close all day,close all day,close all day,close all day,close all day,close all day,close all day
xYMNYPWBbrtYihJJ4n14vQ,close all day,close all day,close all day,close all day,close all day,close all day,close all day
EC8I62pXmzHJUU-Fr16K8w,11:00-01:00,11:00-01:00,11:00-01:00,11:00-01:00,11:00-01:00,11:00-01:00,11:00-01:00
pdISA8BqlOzP415f6l0a9g,close all day,close all day,close all day,close all day,close all day,close all day,close all day
nkS1No7nnXaQcTjPLsCJTw,close all day,close all day,close all day,close all day,close all day,close all day,close all day
jKF4HnOgBKDPOj-1bgwyrw,16:00-01:00,16:00-01:00,16:00-01:00,16:00-01:00,16:00-01:00,16:00-01:00,16:00-01:00
7GFd-ao4w7MzUDb-qz-ayg,18:00-23:00,18:00-23:00,18:00-23:00,18:00-23:00,18:00-23:00,18:00-23:00,18:00-23:00
AThVusdWIYLmXMCVFN5n2w,close all day,close all day,close all day,close all day,close all day,close all day,close all day
g15qf0dUuu_aMN3mpY5quA,close all day,close all day,close all day,close all day,close all day,close all day,close all day
WS1tXjucYwsln41EnK6gJw,close all day,close all day,close all day,close all day,close all day,close all day,close all day
TZI0KlF9whWU1JgUjIRP_Q,18:00-23:00,18:00-23:00,18:00-23:00,18:00-23:00,18:00-23:00,18:00-23:00,18:00-23:00
KvkUJ1ZFp7GDe9BBmlwf_Q,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00
ELbBgsX1rccs9ZZ9c9p9PA,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00
sJYgtBb-To4rG12ANUtYmw,08:30-00:00,08:30-00:00,08:30-00:00,08:30-00:00,08:30-00:00,08:30-00:00,08:30-00:00
2fS1ssXEmuXH7t2zNx_DZQ,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00
LzA2QseZ4oowaikIn_i8QA,close all day,close all day,close all day,close all day,close all day,close all day,close all day
6tey1FM5BY4Noema-aDqwQ,close all day,close all day,close all day,close all day,close all day,close all day,close all day
C3thwROobYHtoeZXjcoQXQ,17:00-23:00,17:00-23:00,17:00-23:00,17:00-23:00,17:00-23:00,17:00-23:00,17:00-23:00
nTfeDYEy9fV4dEc7LMgM2g,17:00-23:00,17:00-23:00,17:00-23:00,17:00-23:00,17:00-23:00,17:00-23:00,17:00-23:00
PNyQejGIQy_oNCu3qIKRRg,close all day,close all day,close all day,close all day,close all day,close all day,close all day
-FknImM3ehQDq2yVCCjnGQ,17:00-01:00,17:00-01:00,17:00-01:00,17:00-01:00,17:00-01:00,17:00-01:00,17:00-01:00
UDvpY4D2zWLInNxNWGb3iw,11:00-23:00,11:00-23:00,11:00-23:00,11:00-23:00,11:00-23:00,11:00-23:00,11:00-23:00
Q0eBAW3YgXGHjAulqu7k2g,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00
pRCxPIEmu2UojXphKguGvQ,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00
jqGVJRgYeeDBNGwDf98e3A,close all day,close all day,close all day,close all day,close all day,close all day,close all day
bgBafNxzbhvsC4GAivwWtQ,11:00-23:00,11:00-23:00,11:00-23:00,11:00-23:00,11:00-23:00,11:00-23:00,11:00-23:00
JSUrYTag6F5_D9sVrUEtjw,12:00-19:00,12:00-19:00,12:00-19:00,12:00-19:00,12:00-19:00,12:00-19:00,12:00-19:00
IT4_iHuLkHBVl8gcKvL5qw,close all day,close all day,close all day,close all day,close all day,close all day,close all day
GFCSVqiFmOtkGmvE2IsqKA,11:00-14:30,11:00-14:30,11:00-14:30,11:00-14:30,11:00-14:30,11:00-14:30,11:00-14:30
xkHfkj1MjALGf-rOjTkTJQ,10:30-15:00,10:30-15:00,10:30-15:00,10:30-15:00,10:30-15:00,10:30-15:00,10:30-15:00
39zkau4YW8ovL3zUS10SAA,17:00-01:00,17:00-01:00,17:00-01:00,17:00-01:00,17:00-01:00,17:00-01:00,17:00-01:00
SEDbbnlM6veHdjECABo3dg,10:00-17:00,10:00-17:00,10:00-17:00,10:00-17:00,10:00-17:00,10:00-17:00,10:00-17:00
5xXr_KnqboB4SclCe9d9jg,17:00-21:00,17:00-21:00,17:00-21:00,17:00-21:00,17:00-21:00,17:00-21:00,17:00-21:00
vBOOyfb6stKNQmz3gFYpSA,close all day,close all day,close all day,close all day,close all day,close all day,close all day
fxDQVbsUK0EjsME2dr8ZIw,18:00-23:00,18:00-23:00,18:00-23:00,18:00-23:00,18:00-23:00,18:00-23:00,18:00-23:00
eMwSnSe2HLAJyy7irVm8yA,16:30-00:00,16:30-00:00,16:30-00:00,16:30-00:00,16:30-00:00,16:30-00:00,16:30-00:00
WmPKn7CU0uhxDx5IUSnaQg,close all day,close all day,close all day,close all day,close all day,close all day,close all day
fyZe-bbqWOKjR0OskHEoKQ,07:00-19:00,07:00-19:00,07:00-19:00,07:00-19:00,07:00-19:00,07:00-19:00,07:00-19:00
Eexp976MUmMDECm-r0BxTQ,10:30-22:30,10:30-22:30,10:30-22:30,10:30-22:30,10:30-22:30,10:30-22:30,10:30-22:30
-PlmrxnB6Wn52ILOAyfyKA,close all day,close all day,close all day,close all day,close all day,close all day,close all day
dWyAVPE7Yvj8oI5r2NXD5w,11:00-18:00,11:00-18:00,11:00-18:00,11:00-18:00,11:00-18:00,11:00-18:00,11:00-18:00
UG1che-DRtvE45Ni2bqwbA,11:00-00:00,11:00-00:00,11:00-00:00,11:00-00:00,11:00-00:00,11:00-00:00,11:00-00:00
lsf_O71CHuB1NDvZsU-jdA,17:00-23:00,17:00-23:00,17:00-23:00,17:00-23:00,17:00-23:00,17:00-23:00,17:00-23:00
xWSEfwA6L39xWTMUlWWcBA,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00
9XK3wAsD0edz5mS4Q-Yu8Q,close all day,close all day,close all day,close all day,close all day,close all day,close all day
r9rub_ajcb-3yYsYYD5apw,17:00-23:00,17:00-23:00,17:00-23:00,17:00-23:00,17:00-23:00,17:00-23:00,17:00-23:00
J1PTU0FUeLyTmDo98XZHmA,close all day,close all day,close all day,close all day,close all day,close all day,close all day
rrweSpMd7j28QFP3d8a08Q,close all day,close all day,close all day,close all day,close all day,close all day,close all day
-UuLQM5ZZYv7lpfUhwvbrg,close all day,close all day,close all day,close all day,close all day,close all day,close all day
HDB6GxGgRGdLOsyJmdkXSA,06:00-23:00,06:00-23:00,06:00-23:00,06:00-23:00,06:00-23:00,06:00-23:00,06:00-23:00
